sample,best available identification,reads/400,label
B1253,Terrimonas,1,BellyButtonsMuseum2
B1253,unidentified,1,BellyButtonsMuseum2
B1253,unidentified,1,BellyButtonsMuseum2
B1253,unidentified,1,BellyButtonsMuseum2
B1253,unidentified,14,BellyButtonsMuseum2
B1253,unidentified,2,BellyButtonsMuseum2
B1253,unidentified,2,BellyButtonsMuseum2
B1253,unidentified,24,BellyButtonsMuseum2
B1253,unidentified,4,BellyButtonsMuseum2
B1253,unidentified,6,BellyButtonsMuseum2
B1253,unidentified,7,BellyButtonsMuseum2
B1253,unidentified,9,BellyButtonsMuseum2
B1254,Acidobacteriaceae,1,BellyButtonsMuseum2
B1254,Acidobacteriaceae,1,BellyButtonsMuseum2
B1254,Acinetobacter,1,BellyButtonsMuseum2
B1254,Actinobacteridae,1,BellyButtonsMuseum2
B1254,Actinobacteridae,1,BellyButtonsMuseum2
B1254,Actinobacteridae,2,BellyButtonsMuseum2
B1254,Actinomycetales,1,BellyButtonsMuseum2
B1254,Aerococcaceae,1,BellyButtonsMuseum2
B1254,Aerococcaceae,1,BellyButtonsMuseum2
B1254,Anaerococcus,1,BellyButtonsMuseum2
B1254,Anaerococcus,1,BellyButtonsMuseum2
B1254,Anaerococcus,1,BellyButtonsMuseum2
B1254,Anaerococcus,1,BellyButtonsMuseum2
B1254,Anaerococcus,2,BellyButtonsMuseum2
B1254,Anaerococcus,3,BellyButtonsMuseum2
B1254,Anaerococcus,4,BellyButtonsMuseum2
B1254,Anaerococcus,6,BellyButtonsMuseum2
B1254,Aquabacterium,3,BellyButtonsMuseum2
B1254,Bacteroidetes,2,BellyButtonsMuseum2
B1254,Bacteroidetes,4,BellyButtonsMuseum2
B1254,Bacteroidetes,7,BellyButtonsMuseum2
B1254,Betaproteobacteria,2,BellyButtonsMuseum2
B1254,Bradyrhizobiaceae,4,BellyButtonsMuseum2
B1254,Branhamella,16,BellyButtonsMuseum2
B1254,Brucellaceae,1,BellyButtonsMuseum2
B1254,Cloacibacterium,1,BellyButtonsMuseum2
B1254,Clostridiales,1,BellyButtonsMuseum2
B1254,Corynebacterineae,1,BellyButtonsMuseum2
B1254,Corynebacterineae,1,BellyButtonsMuseum2
B1254,Corynebacterineae,53,BellyButtonsMuseum2
B1254,Corynebacterium,1,BellyButtonsMuseum2
B1254,Corynebacterium,155,BellyButtonsMuseum2
B1254,Corynebacterium,2,BellyButtonsMuseum2
B1254,Corynebacterium,26,BellyButtonsMuseum2
B1254,Corynebacterium,6,BellyButtonsMuseum2
B1254,Finegoldia,1,BellyButtonsMuseum2
B1254,Flavobacteriaceae,10,BellyButtonsMuseum2
B1254,Methylophilaceae,2,BellyButtonsMuseum2
B1254,Microbacteriaceae,1,BellyButtonsMuseum2
B1254,Microbacteriaceae,1,BellyButtonsMuseum2
B1254,Microbacteriaceae,4,BellyButtonsMuseum2
B1254,Microbacteriaceae,4,BellyButtonsMuseum2
B1254,Microbacteriaceae,7,BellyButtonsMuseum2
B1254,Micrococcus,1,BellyButtonsMuseum2
B1254,Myxococcales,1,BellyButtonsMuseum2
B1254,Novosphingobium,1,BellyButtonsMuseum2
B1254,Phenylobacterium,5,BellyButtonsMuseum2
B1254,Proteobacteria,1,BellyButtonsMuseum2
B1254,Proteobacteria,1,BellyButtonsMuseum2
B1254,Proteobacteria,1,BellyButtonsMuseum2
B1254,Ralstonia,1,BellyButtonsMuseum2
B1254,Rhodospirillales,1,BellyButtonsMuseum2
B1254,Sphingobacteriales,2,BellyButtonsMuseum2
B1254,Staphylococcus,1,BellyButtonsMuseum2
B1254,Staphylococcus,22,BellyButtonsMuseum2
B1254,Terrimonas,2,BellyButtonsMuseum2
B1254,unidentified,3,BellyButtonsMuseum2
B1254,Zimmermannella,12,BellyButtonsMuseum2
B1258,Achromobacter,13,BellyButtonsMuseum2
B1258,Acidobacteriaceae,1,BellyButtonsMuseum2
B1258,Actinobacteridae,1,BellyButtonsMuseum2
B1258,Actinobacteridae,2,BellyButtonsMuseum2
B1258,Actinobacteridae,5,BellyButtonsMuseum2
B1258,Actinomycetales,1,BellyButtonsMuseum2
B1258,Aerococcaceae,16,BellyButtonsMuseum2
B1258,Anaerococcus,1,BellyButtonsMuseum2
B1258,Anaerococcus,1,BellyButtonsMuseum2
B1258,Anaerococcus,1,BellyButtonsMuseum2
B1258,Anaerococcus,1,BellyButtonsMuseum2
B1258,Anaerococcus,1,BellyButtonsMuseum2
B1258,Anaerococcus,1,BellyButtonsMuseum2
B1258,Anaerococcus,1,BellyButtonsMuseum2
B1258,Anaerococcus,1,BellyButtonsMuseum2
B1258,Anaerococcus,1,BellyButtonsMuseum2
B1258,Anaerococcus,10,BellyButtonsMuseum2
B1258,Anaerococcus,16,BellyButtonsMuseum2
B1258,Anaerococcus,18,BellyButtonsMuseum2
B1258,Anaerococcus,3,BellyButtonsMuseum2
B1258,Anaerococcus,3,BellyButtonsMuseum2
B1258,Anaerococcus,8,BellyButtonsMuseum2
B1258,Bacteroidetes,10,BellyButtonsMuseum2
B1258,Bacteroidetes,6,BellyButtonsMuseum2
B1258,Bradyrhizobiaceae,4,BellyButtonsMuseum2
B1258,Campylobacter,1,BellyButtonsMuseum2
B1258,Chryseobacterium,1,BellyButtonsMuseum2
B1258,Clostridiales,1,BellyButtonsMuseum2
B1258,Clostridiales,1,BellyButtonsMuseum2
B1258,Clostridiales,18,BellyButtonsMuseum2
B1258,Clostridiales,2,BellyButtonsMuseum2
B1258,Clostridiales,3,BellyButtonsMuseum2
B1258,Clostridiales,3,BellyButtonsMuseum2
B1258,Clostridiales,9,BellyButtonsMuseum2
B1258,Coriobacteriaceae,4,BellyButtonsMuseum2
B1258,Corynebacterineae,1,BellyButtonsMuseum2
B1258,Corynebacterineae,14,BellyButtonsMuseum2
B1258,Corynebacterineae,15,BellyButtonsMuseum2
B1258,Corynebacterium,19,BellyButtonsMuseum2
B1258,Corynebacterium,2,BellyButtonsMuseum2
B1258,Corynebacterium,2,BellyButtonsMuseum2
B1258,Crenotrichaceae,2,BellyButtonsMuseum2
B1258,Dermabacter,9,BellyButtonsMuseum2
B1258,Dialister,1,BellyButtonsMuseum2
B1258,Finegoldia,1,BellyButtonsMuseum2
B1258,Firmicutes,1,BellyButtonsMuseum2
B1258,Lactobacillales,9,BellyButtonsMuseum2
B1258,Leuconostoc,1,BellyButtonsMuseum2
B1258,Micrococcaceae,3,BellyButtonsMuseum2
B1258,Mobiluncus,2,BellyButtonsMuseum2
B1258,Novosphingobium,7,BellyButtonsMuseum2
B1258,Peptoniphilus,1,BellyButtonsMuseum2
B1258,Peptoniphilus,1,BellyButtonsMuseum2
B1258,Peptoniphilus,23,BellyButtonsMuseum2
B1258,Peptoniphilus,8,BellyButtonsMuseum2
B1258,Phenylobacterium,5,BellyButtonsMuseum2
B1258,Porphyromonadaceae,1,BellyButtonsMuseum2
B1258,Porphyromonas,22,BellyButtonsMuseum2
B1258,Prevotella,1,BellyButtonsMuseum2
B1258,Prevotella,2,BellyButtonsMuseum2
B1258,Prevotellaceae,1,BellyButtonsMuseum2
B1258,Proteobacteria,1,BellyButtonsMuseum2
B1258,Pseudomonas,1,BellyButtonsMuseum2
B1258,Rhizobiales,1,BellyButtonsMuseum2
B1258,Rhodobacteraceae,1,BellyButtonsMuseum2
B1258,Rhodospirillales,3,BellyButtonsMuseum2
B1258,Sphingobacteriales,3,BellyButtonsMuseum2
B1258,Sphingobacterium,2,BellyButtonsMuseum2
B1258,Staphylococcus,1,BellyButtonsMuseum2
B1258,Staphylococcus,14,BellyButtonsMuseum2
B1258,Streptococcus,4,BellyButtonsMuseum2
B1258,Terrimonas,3,BellyButtonsMuseum2
B1258,unidentified,1,BellyButtonsMuseum2
B1258,unidentified,1,BellyButtonsMuseum2
B1258,unidentified,1,BellyButtonsMuseum2
B1258,unidentified,1,BellyButtonsMuseum2
B1258,unidentified,1,BellyButtonsMuseum2
B1258,unidentified,1,BellyButtonsMuseum2
B1258,unidentified,1,BellyButtonsMuseum2
B1258,unidentified,1,BellyButtonsMuseum2
B1258,unidentified,16,BellyButtonsMuseum2
B1258,unidentified,2,BellyButtonsMuseum2
B1258,unidentified,4,BellyButtonsMuseum2
B1258,unidentified,4,BellyButtonsMuseum2
B1258,unidentified,5,BellyButtonsMuseum2
B1258,Varibaculum,3,BellyButtonsMuseum2
B1258,Veillonellaceae,1,BellyButtonsMuseum2
B1259,Acinetobacter,1,BellyButtonsMuseum2
B1259,Acinetobacter,1,BellyButtonsMuseum2
B1259,Acinetobacter,127,BellyButtonsMuseum2
B1259,Acinetobacter,4,BellyButtonsMuseum2
B1259,Actinobacteridae,11,BellyButtonsMuseum2
B1259,Actinomycetales,1,BellyButtonsMuseum2
B1259,Anaerococcus,1,BellyButtonsMuseum2
B1259,Anaerococcus,4,BellyButtonsMuseum2
B1259,Anaerococcus,6,BellyButtonsMuseum2
B1259,Arsenicicoccus,8,BellyButtonsMuseum2
B1259,Bacillales,1,BellyButtonsMuseum2
B1259,Bacteroidetes,1,BellyButtonsMuseum2
B1259,Bacteroidetes,1,BellyButtonsMuseum2
B1259,Bacteroidetes,1,BellyButtonsMuseum2
B1259,Bacteroidetes,10,BellyButtonsMuseum2
B1259,Bacteroidetes,2,BellyButtonsMuseum2
B1259,Blastococcus,2,BellyButtonsMuseum2
B1259,Brachybacterium,2,BellyButtonsMuseum2
B1259,Bradyrhizobiaceae,1,BellyButtonsMuseum2
B1259,Branhamella,26,BellyButtonsMuseum2
B1259,Burkholderiales,1,BellyButtonsMuseum2
B1259,Burkholderiales,4,BellyButtonsMuseum2
B1259,Chloroplast,5,BellyButtonsMuseum2
B1259,Clostridiales,5,BellyButtonsMuseum2
B1259,Corynebacterineae,1,BellyButtonsMuseum2
B1259,Corynebacterineae,2,BellyButtonsMuseum2
B1259,Corynebacterium,1,BellyButtonsMuseum2
B1259,Corynebacterium,19,BellyButtonsMuseum2
B1259,Corynebacterium,3,BellyButtonsMuseum2
B1259,Erythrobacter,2,BellyButtonsMuseum2
B1259,Fusobacterium,5,BellyButtonsMuseum2
B1259,Gammaproteobacteria,2,BellyButtonsMuseum2
B1259,Gordoniaceae,2,BellyButtonsMuseum2
B1259,Halomonadaceae,1,BellyButtonsMuseum2
B1259,Methylobacterium,1,BellyButtonsMuseum2
B1259,Methylobacterium,1,BellyButtonsMuseum2
B1259,Methylobacterium,1,BellyButtonsMuseum2
B1259,Micrococcus,6,BellyButtonsMuseum2
B1259,Moraxellaceae,3,BellyButtonsMuseum2
B1259,Peptoniphilus,2,BellyButtonsMuseum2
B1259,Peptostreptococcaceae,1,BellyButtonsMuseum2
B1259,Porphyromonadaceae,1,BellyButtonsMuseum2
B1259,Porphyromonadaceae,2,BellyButtonsMuseum2
B1259,Prevotella,1,BellyButtonsMuseum2
B1259,Prevotellaceae,1,BellyButtonsMuseum2
B1259,Propionibacterium,1,BellyButtonsMuseum2
B1259,Pseudomonadaceae,1,BellyButtonsMuseum2
B1259,Pseudomonas,10,BellyButtonsMuseum2
B1259,Pseudonocardiaceae,1,BellyButtonsMuseum2
B1259,Pseudoxanthomonas,2,BellyButtonsMuseum2
B1259,Ralstonia,1,BellyButtonsMuseum2
B1259,Rhodobacteraceae,1,BellyButtonsMuseum2
B1259,Rhodobacteraceae,2,BellyButtonsMuseum2
B1259,Rhodobacteraceae,3,BellyButtonsMuseum2
B1259,Rhodocyclaceae,2,BellyButtonsMuseum2
B1259,Skermanella,1,BellyButtonsMuseum2
B1259,Skermanella,3,BellyButtonsMuseum2
B1259,Sphingomonadaceae,1,BellyButtonsMuseum2
B1259,Sphingomonadaceae,2,BellyButtonsMuseum2
B1259,Sphingomonas,7,BellyButtonsMuseum2
B1259,Sphingopyxis,1,BellyButtonsMuseum2
B1259,Spirosoma,4,BellyButtonsMuseum2
B1259,Staphylococcus,2,BellyButtonsMuseum2
B1259,Staphylococcus,28,BellyButtonsMuseum2
B1259,Stenotrophomonas,1,BellyButtonsMuseum2
B1259,Stenotrophomonas,1,BellyButtonsMuseum2
B1259,Stenotrophomonas,3,BellyButtonsMuseum2
B1259,Streptococcus,1,BellyButtonsMuseum2
B1259,Streptococcus,1,BellyButtonsMuseum2
B1259,Streptococcus,5,BellyButtonsMuseum2
B1259,unidentified,1,BellyButtonsMuseum2
B1259,unidentified,1,BellyButtonsMuseum2
B1259,unidentified,2,BellyButtonsMuseum2
B1259,unidentified,2,BellyButtonsMuseum2
B1259,unidentified,2,BellyButtonsMuseum2
B1259,unidentified,6,BellyButtonsMuseum2
B1259,unidentified,9,BellyButtonsMuseum2
B1259,Weissella,2,BellyButtonsMuseum2
B1259,Xanthomonadaceae,1,BellyButtonsMuseum2
B1259,Xanthomonadaceae,5,BellyButtonsMuseum2
B1260,Acidobacteriaceae,1,BellyButtonsMuseum2
B1260,Acidobacteriaceae,5,BellyButtonsMuseum2
B1260,Acinetobacter,7,BellyButtonsMuseum2
B1260,Actinobacteridae,10,BellyButtonsMuseum2
B1260,Actinomycetaceae,1,BellyButtonsMuseum2
B1260,Aerococcaceae,1,BellyButtonsMuseum2
B1260,Agromonas,1,BellyButtonsMuseum2
B1260,Alphaproteobacteria,1,BellyButtonsMuseum2
B1260,Anaerococcus,1,BellyButtonsMuseum2
B1260,Anaerococcus,1,BellyButtonsMuseum2
B1260,Anaerococcus,1,BellyButtonsMuseum2
B1260,Anaerococcus,1,BellyButtonsMuseum2
B1260,Anaerococcus,1,BellyButtonsMuseum2
B1260,Anaerococcus,1,BellyButtonsMuseum2
B1260,Anaerococcus,1,BellyButtonsMuseum2
B1260,Anaerococcus,12,BellyButtonsMuseum2
B1260,Anaerococcus,2,BellyButtonsMuseum2
B1260,Anaerococcus,36,BellyButtonsMuseum2
B1260,Anaerococcus,38,BellyButtonsMuseum2
B1260,Anaerococcus,4,BellyButtonsMuseum2
B1260,Aquabacterium,1,BellyButtonsMuseum2
B1260,Aquabacterium,4,BellyButtonsMuseum2
B1260,Bacillaceae,1,BellyButtonsMuseum2
B1260,Bacillales,1,BellyButtonsMuseum2
B1260,Bacillales,2,BellyButtonsMuseum2
B1260,Bacilli,1,BellyButtonsMuseum2
B1260,Bacilli,1,BellyButtonsMuseum2
B1260,Bacteroides,1,BellyButtonsMuseum2
B1260,Bacteroidetes,10,BellyButtonsMuseum2
B1260,Bacteroidetes,2,BellyButtonsMuseum2
B1260,Bacteroidetes,2,BellyButtonsMuseum2
B1260,Bacteroidetes,7,BellyButtonsMuseum2
B1260,Bradyrhizobiaceae,8,BellyButtonsMuseum2
B1260,Bradyrhizobium,1,BellyButtonsMuseum2
B1260,Burkholderiales,1,BellyButtonsMuseum2
B1260,Campylobacter,1,BellyButtonsMuseum2
B1260,Campylobacter,2,BellyButtonsMuseum2
B1260,Chloroplast,2,BellyButtonsMuseum2
B1260,Clostridia,2,BellyButtonsMuseum2
B1260,Clostridiales,1,BellyButtonsMuseum2
B1260,Clostridiales,1,BellyButtonsMuseum2
B1260,Clostridiales,2,BellyButtonsMuseum2
B1260,Clostridiales,2,BellyButtonsMuseum2
B1260,Clostridiales,7,BellyButtonsMuseum2
B1260,Comamonadaceae,2,BellyButtonsMuseum2
B1260,Corynebacterineae,1,BellyButtonsMuseum2
B1260,Corynebacterineae,4,BellyButtonsMuseum2
B1260,Corynebacterium,29,BellyButtonsMuseum2
B1260,Dermabacter,2,BellyButtonsMuseum2
B1260,Enterobacteriaceae,1,BellyButtonsMuseum2
B1260,Finegoldia,1,BellyButtonsMuseum2
B1260,Finegoldia,3,BellyButtonsMuseum2
B1260,Firmicutes,1,BellyButtonsMuseum2
B1260,Gammaproteobacteria,1,BellyButtonsMuseum2
B1260,Gammaproteobacteria,2,BellyButtonsMuseum2
B1260,Gemella,1,BellyButtonsMuseum2
B1260,Hyphomicrobium,1,BellyButtonsMuseum2
B1260,Lactobacillales,1,BellyButtonsMuseum2
B1260,Lactobacillales,2,BellyButtonsMuseum2
B1260,Methylophilaceae,3,BellyButtonsMuseum2
B1260,Micrococcineae,1,BellyButtonsMuseum2
B1260,Mobiluncus,1,BellyButtonsMuseum2
B1260,Myxococcales,1,BellyButtonsMuseum2
B1260,Novosphingobium,4,BellyButtonsMuseum2
B1260,Peptococcus,5,BellyButtonsMuseum2
B1260,Peptoniphilus,1,BellyButtonsMuseum2
B1260,Peptoniphilus,1,BellyButtonsMuseum2
B1260,Peptoniphilus,1,BellyButtonsMuseum2
B1260,Peptoniphilus,6,BellyButtonsMuseum2
B1260,Phenylobacterium,1,BellyButtonsMuseum2
B1260,Phenylobacterium,3,BellyButtonsMuseum2
B1260,Polyangiaceae,2,BellyButtonsMuseum2
B1260,Porphyromonas,1,BellyButtonsMuseum2
B1260,Prevotella,1,BellyButtonsMuseum2
B1260,Prevotella,1,BellyButtonsMuseum2
B1260,Proteobacteria,1,BellyButtonsMuseum2
B1260,Pseudomonadaceae,1,BellyButtonsMuseum2
B1260,Rhodobacteraceae,1,BellyButtonsMuseum2
B1260,Rhodobacteraceae,1,BellyButtonsMuseum2
B1260,Rhodospirillales,2,BellyButtonsMuseum2
B1260,Rubrobacteraceae,1,BellyButtonsMuseum2
B1260,Staphylococcus,1,BellyButtonsMuseum2
B1260,Staphylococcus,1,BellyButtonsMuseum2
B1260,Staphylococcus,82,BellyButtonsMuseum2
B1260,Streptococcus,1,BellyButtonsMuseum2
B1260,Streptococcus,1,BellyButtonsMuseum2
B1260,Streptococcus,1,BellyButtonsMuseum2
B1260,Streptococcus,5,BellyButtonsMuseum2
B1260,Terrimonas,1,BellyButtonsMuseum2
B1260,unidentified,1,BellyButtonsMuseum2
B1260,unidentified,1,BellyButtonsMuseum2
B1260,unidentified,11,BellyButtonsMuseum2
B1260,unidentified,2,BellyButtonsMuseum2
B1260,unidentified,3,BellyButtonsMuseum2
B1260,unidentified,4,BellyButtonsMuseum2
B1260,unidentified,4,BellyButtonsMuseum2
B1264,Acidobacteriaceae,1,BellyButtonsMuseum2
B1264,Acinetobacter,1,BellyButtonsMuseum2
B1264,Actinobacteridae,1,BellyButtonsMuseum2
B1264,Actinobacteridae,1,BellyButtonsMuseum2
B1264,Actinobacteridae,5,BellyButtonsMuseum2
B1264,Anaerococcus,1,BellyButtonsMuseum2
B1264,Anaerococcus,1,BellyButtonsMuseum2
B1264,Anaerococcus,1,BellyButtonsMuseum2
B1264,Anaerococcus,12,BellyButtonsMuseum2
B1264,Anaerococcus,3,BellyButtonsMuseum2
B1264,Anaerococcus,5,BellyButtonsMuseum2
B1264,Anaerococcus,6,BellyButtonsMuseum2
B1264,Aquabacterium,2,BellyButtonsMuseum2
B1264,Bacilli,1,BellyButtonsMuseum2
B1264,Bacteroidetes,1,BellyButtonsMuseum2
B1264,Bacteroidetes,1,BellyButtonsMuseum2
B1264,Bacteroidetes,10,BellyButtonsMuseum2
B1264,Bacteroidetes,3,BellyButtonsMuseum2
B1264,Bacteroidetes,5,BellyButtonsMuseum2
B1264,Betaproteobacteria,1,BellyButtonsMuseum2
B1264,Betaproteobacteria,1,BellyButtonsMuseum2
B1264,Betaproteobacteria,1,BellyButtonsMuseum2
B1264,Bradyrhizobiaceae,1,BellyButtonsMuseum2
B1264,Bradyrhizobiaceae,4,BellyButtonsMuseum2
B1264,Bradyrhizobium,1,BellyButtonsMuseum2
B1264,Brevibacterium,2,BellyButtonsMuseum2
B1264,Burkholderiales,3,BellyButtonsMuseum2
B1264,Campylobacter,1,BellyButtonsMuseum2
B1264,Clostridia,2,BellyButtonsMuseum2
B1264,Clostridiales,1,BellyButtonsMuseum2
B1264,Clostridiales,22,BellyButtonsMuseum2
B1264,Clostridiales,3,BellyButtonsMuseum2
B1264,Clostridiales,4,BellyButtonsMuseum2
B1264,Clostridiales,9,BellyButtonsMuseum2
B1264,Corynebacterineae,1,BellyButtonsMuseum2
B1264,Corynebacterineae,19,BellyButtonsMuseum2
B1264,Corynebacterium,1,BellyButtonsMuseum2
B1264,Corynebacterium,1,BellyButtonsMuseum2
B1264,Corynebacterium,4,BellyButtonsMuseum2
B1264,Crenotrichaceae,2,BellyButtonsMuseum2
B1264,Dialister,4,BellyButtonsMuseum2
B1264,Finegoldia,1,BellyButtonsMuseum2
B1264,Finegoldia,13,BellyButtonsMuseum2
B1264,Lactobacillales,4,BellyButtonsMuseum2
B1264,Mesorhizobium,2,BellyButtonsMuseum2
B1264,Methylophilaceae,5,BellyButtonsMuseum2
B1264,Microbacteriaceae,1,BellyButtonsMuseum2
B1264,Microbacteriaceae,1,BellyButtonsMuseum2
B1264,Micromonosporaceae,1,BellyButtonsMuseum2
B1264,Mobiluncus,9,BellyButtonsMuseum2
B1264,Novosphingobium,19,BellyButtonsMuseum2
B1264,Peptococcus,21,BellyButtonsMuseum2
B1264,Peptoniphilus,1,BellyButtonsMuseum2
B1264,Peptoniphilus,1,BellyButtonsMuseum2
B1264,Peptoniphilus,2,BellyButtonsMuseum2
B1264,Peptoniphilus,31,BellyButtonsMuseum2
B1264,Peptoniphilus,4,BellyButtonsMuseum2
B1264,Phenylobacterium,9,BellyButtonsMuseum2
B1264,Porphyromonadaceae,2,BellyButtonsMuseum2
B1264,Porphyromonas,2,BellyButtonsMuseum2
B1264,Prevotella,4,BellyButtonsMuseum2
B1264,Proteobacteria,1,BellyButtonsMuseum2
B1264,Proteobacteria,3,BellyButtonsMuseum2
B1264,Pseudomonas,1,BellyButtonsMuseum2
B1264,Ralstonia,6,BellyButtonsMuseum2
B1264,Rhizobiales,1,BellyButtonsMuseum2
B1264,Rhodospirillales,1,BellyButtonsMuseum2
B1264,Sphingobacteriales,6,BellyButtonsMuseum2
B1264,Sphingomonas,1,BellyButtonsMuseum2
B1264,Staphylococcus,7,BellyButtonsMuseum2
B1264,Streptococcus,3,BellyButtonsMuseum2
B1264,Streptococcus,3,BellyButtonsMuseum2
B1264,Terrimonas,6,BellyButtonsMuseum2
B1264,unidentified,1,BellyButtonsMuseum2
B1264,unidentified,1,BellyButtonsMuseum2
B1264,unidentified,1,BellyButtonsMuseum2
B1264,unidentified,16,BellyButtonsMuseum2
B1264,unidentified,2,BellyButtonsMuseum2
B1264,unidentified,2,BellyButtonsMuseum2
B1264,unidentified,21,BellyButtonsMuseum2
B1264,unidentified,24,BellyButtonsMuseum2
B1264,unidentified,4,BellyButtonsMuseum2
B1264,unidentified,7,BellyButtonsMuseum2
B1265,Acidobacteriaceae,1,BellyButtonsMuseum2
B1265,Actinobacteridae,3,BellyButtonsMuseum2
B1265,Actinobacteridae,7,BellyButtonsMuseum2
B1265,Actinomycetaceae,3,BellyButtonsMuseum2
B1265,Actinomycetales,1,BellyButtonsMuseum2
B1265,Anaerococcus,1,BellyButtonsMuseum2
B1265,Anaerococcus,1,BellyButtonsMuseum2
B1265,Anaerococcus,3,BellyButtonsMuseum2
B1265,Anaerococcus,8,BellyButtonsMuseum2
B1265,Anaerococcus,8,BellyButtonsMuseum2
B1265,Bacillales,1,BellyButtonsMuseum2
B1265,Bacillales,1,BellyButtonsMuseum2
B1265,Bacilli,2,BellyButtonsMuseum2
B1265,Bacteroidetes,1,BellyButtonsMuseum2
B1265,Bacteroidetes,1,BellyButtonsMuseum2
B1265,Bacteroidetes,14,BellyButtonsMuseum2
B1265,Bacteroidetes,5,BellyButtonsMuseum2
B1265,Bradyrhizobiaceae,1,BellyButtonsMuseum2
B1265,Bradyrhizobiaceae,1,BellyButtonsMuseum2
B1265,Bradyrhizobiaceae,5,BellyButtonsMuseum2
B1265,Branhamella,1,BellyButtonsMuseum2
B1265,Brevibacterium,1,BellyButtonsMuseum2
B1265,Cellvibrio,1,BellyButtonsMuseum2
B1265,Chloroplast,1,BellyButtonsMuseum2
B1265,Clostridia,4,BellyButtonsMuseum2
B1265,Clostridiales,1,BellyButtonsMuseum2
B1265,Clostridiales,15,BellyButtonsMuseum2
B1265,Clostridiales,4,BellyButtonsMuseum2
B1265,Clostridiales,5,BellyButtonsMuseum2
B1265,Corynebacterineae,22,BellyButtonsMuseum2
B1265,Corynebacterium,1,BellyButtonsMuseum2
B1265,Corynebacterium,7,BellyButtonsMuseum2
B1265,Dermabacter,1,BellyButtonsMuseum2
B1265,Dialister,2,BellyButtonsMuseum2
B1265,Finegoldia,1,BellyButtonsMuseum2
B1265,Finegoldia,1,BellyButtonsMuseum2
B1265,Finegoldia,1,BellyButtonsMuseum2
B1265,Finegoldia,12,BellyButtonsMuseum2
B1265,Lactobacillales,9,BellyButtonsMuseum2
B1265,Limnobacter,1,BellyButtonsMuseum2
B1265,Methanobrevibacter,3,BellyButtonsMuseum2
B1265,Methylophilaceae,1,BellyButtonsMuseum2
B1265,Microbulbifer,1,BellyButtonsMuseum2
B1265,Mobiluncus,18,BellyButtonsMuseum2
B1265,Novosphingobium,3,BellyButtonsMuseum2
B1265,Paenibacillaceae,1,BellyButtonsMuseum2
B1265,Pedomicrobium,1,BellyButtonsMuseum2
B1265,Peptococcus,1,BellyButtonsMuseum2
B1265,Peptococcus,13,BellyButtonsMuseum2
B1265,Peptoniphilus,1,BellyButtonsMuseum2
B1265,Peptoniphilus,1,BellyButtonsMuseum2
B1265,Peptoniphilus,1,BellyButtonsMuseum2
B1265,Peptoniphilus,1,BellyButtonsMuseum2
B1265,Peptoniphilus,1,BellyButtonsMuseum2
B1265,Peptoniphilus,1,BellyButtonsMuseum2
B1265,Peptoniphilus,4,BellyButtonsMuseum2
B1265,Peptoniphilus,43,BellyButtonsMuseum2
B1265,Peptoniphilus,5,BellyButtonsMuseum2
B1265,Phenylobacterium,2,BellyButtonsMuseum2
B1265,Polyangiaceae,2,BellyButtonsMuseum2
B1265,Porphyromonadaceae,7,BellyButtonsMuseum2
B1265,Porphyromonas,2,BellyButtonsMuseum2
B1265,Porphyromonas,3,BellyButtonsMuseum2
B1265,Prevotella,3,BellyButtonsMuseum2
B1265,Pseudomonas,1,BellyButtonsMuseum2
B1265,Sphingomonas,1,BellyButtonsMuseum2
B1265,Staphylococcus,7,BellyButtonsMuseum2
B1265,Streptococcus,1,BellyButtonsMuseum2
B1265,Terrimonas,2,BellyButtonsMuseum2
B1265,unidentified,1,BellyButtonsMuseum2
B1265,unidentified,1,BellyButtonsMuseum2
B1265,unidentified,1,BellyButtonsMuseum2
B1265,unidentified,1,BellyButtonsMuseum2
B1265,unidentified,1,BellyButtonsMuseum2
B1265,unidentified,1,BellyButtonsMuseum2
B1265,unidentified,1,BellyButtonsMuseum2
B1265,unidentified,1,BellyButtonsMuseum2
B1265,unidentified,1,BellyButtonsMuseum2
B1265,unidentified,12,BellyButtonsMuseum2
B1265,unidentified,20,BellyButtonsMuseum2
B1265,unidentified,27,BellyButtonsMuseum2
B1265,unidentified,3,BellyButtonsMuseum2
B1265,unidentified,37,BellyButtonsMuseum2
B1265,Varibaculum,1,BellyButtonsMuseum2
B1265,Veillonellaceae,1,BellyButtonsMuseum2
B1273,Actinobacteridae,2,BellyButtonsMuseum2
B1273,Actinomyces,1,BellyButtonsMuseum2
B1273,Actinomycetales,1,BellyButtonsMuseum2
B1273,Actinomycetales,1,BellyButtonsMuseum2
B1273,Actinomycetales,1,BellyButtonsMuseum2
B1273,Anaerococcus,1,BellyButtonsMuseum2
B1273,Anaerococcus,1,BellyButtonsMuseum2
B1273,Anaerococcus,1,BellyButtonsMuseum2
B1273,Anaerococcus,1,BellyButtonsMuseum2
B1273,Anaerococcus,1,BellyButtonsMuseum2
B1273,Anaerococcus,1,BellyButtonsMuseum2
B1273,Anaerococcus,1,BellyButtonsMuseum2
B1273,Anaerococcus,1,BellyButtonsMuseum2
B1273,Anaerococcus,1,BellyButtonsMuseum2
B1273,Anaerococcus,1,BellyButtonsMuseum2
B1273,Anaerococcus,1,BellyButtonsMuseum2
B1273,Anaerococcus,11,BellyButtonsMuseum2
